case:concept:name,concept:name,time:timestamp,cost,org:resource
321,Activity 16,2023-01-02 19:05:00,285,Peter
321,Activity 19,2023-01-02 19:41:00,252,Tom
321,Activity 30,2023-01-02 21:16:00,162,Lisa
321,Activity 18,2023-01-02 21:22:00,285,Mike
322,Activity 26,2023-01-01 22:20:00,170,Anna
322,Activity 21,2023-01-02 00:13:00,281,Peter
322,Activity 13,2023-01-02 00:18:00,266,Tom
322,Activity 23,2023-01-02 00:51:00,144,Laura
322,Activity 3,2023-01-02 02:38:00,296,Tom
322,Activity 36,2023-01-02 02:51:00,69,Susan
322,Activity 32,2023-01-02 04:44:00,82,Tom
322,Activity 17,2023-01-02 05:25:00,178,Mike
322,Activity 8,2023-01-02 06:36:00,222,Laura
323,Activity 24,2023-01-02 00:52:00,51,Laura
323,Activity 15,2023-01-02 02:33:00,294,Laura
323,Activity 18,2023-01-02 04:05:00,261,Laura
323,Activity 22,2023-01-02 05:07:00,153,Susan
323,Activity 13,2023-01-02 06:52:00,242,Susan
324,Activity 48,2023-01-01 21:10:00,154,Peter
324,Activity 30,2023-01-01 23:02:00,133,Laura
324,Activity 45,2023-01-01 23:26:00,165,Anna
324,Activity 17,2023-01-02 00:03:00,235,Susan
325,Activity 24,2023-01-02 03:04:00,66,Anna
325,Activity 4,2023-01-02 04:23:00,204,Mike
325,Activity 50,2023-01-02 05:11:00,60,Anna
325,Activity 34,2023-01-02 05:54:00,108,Lisa
325,Activity 26,2023-01-02 06:38:00,63,Susan
325,Activity 34,2023-01-02 07:32:00,273,Lisa
325,Activity 47,2023-01-02 07:35:00,288,Peter
325,Activity 27,2023-01-02 09:26:00,216,Lisa
325,Activity 10,2023-01-02 11:04:00,65,Anna
326,Activity 27,2023-01-03 04:09:00,80,John
326,Activity 2,2023-01-03 04:55:00,253,Susan
326,Activity 44,2023-01-03 06:14:00,168,John
327,Activity 11,2023-01-02 03:01:00,114,Peter
327,Activity 38,2023-01-02 04:07:00,107,Laura
327,Activity 37,2023-01-02 04:38:00,75,Laura
327,Activity 47,2023-01-02 05:27:00,102,John
328,Activity 8,2023-01-02 15:11:00,176,Mike
328,Activity 17,2023-01-02 15:55:00,256,Susan
328,Activity 17,2023-01-02 17:35:00,181,Anna
328,Activity 33,2023-01-02 18:26:00,154,Peter
328,Activity 23,2023-01-02 20:05:00,214,Anna
328,Activity 14,2023-01-02 20:29:00,152,Peter
329,Activity 25,2023-01-03 06:20:00,124,Laura
329,Activity 23,2023-01-03 06:30:00,235,Anna
329,Activity 46,2023-01-03 06:58:00,158,Susan
329,Activity 31,2023-01-03 08:40:00,109,Peter
329,Activity 27,2023-01-03 08:52:00,174,Mike
329,Activity 24,2023-01-03 10:26:00,65,Laura
329,Activity 13,2023-01-03 11:41:00,260,Anna
329,Activity 16,2023-01-03 13:29:00,90,Laura
330,Activity 17,2023-01-01 20:57:00,253,Lisa
330,Activity 25,2023-01-01 22:34:00,290,Mike
330,Activity 24,2023-01-01 23:42:00,295,Tom
330,Activity 18,2023-01-02 00:59:00,267,Peter
330,Activity 15,2023-01-02 01:41:00,138,Susan
330,Activity 4,2023-01-02 02:51:00,94,Tom
330,Activity 49,2023-01-02 04:26:00,149,John
331,Activity 43,2023-01-01 14:49:00,67,Anna
331,Activity 22,2023-01-01 16:45:00,173,Tom
331,Activity 20,2023-01-01 17:12:00,276,John
331,Activity 12,2023-01-01 18:39:00,96,John
331,Activity 30,2023-01-01 19:03:00,58,Laura
331,Activity 6,2023-01-01 19:28:00,134,Peter
331,Activity 47,2023-01-01 19:44:00,275,Mike
331,Activity 35,2023-01-01 20:02:00,201,Peter
331,Activity 45,2023-01-01 21:49:00,218,Lisa
331,Activity 50,2023-01-01 21:55:00,152,Tom
332,Activity 29,2023-01-02 15:26:00,279,Susan
332,Activity 30,2023-01-02 16:47:00,136,Mike
332,Activity 39,2023-01-02 18:23:00,233,Susan
332,Activity 19,2023-01-02 18:47:00,227,Tom
332,Activity 19,2023-01-02 19:45:00,205,Lisa
332,Activity 14,2023-01-02 20:09:00,62,Peter
332,Activity 30,2023-01-02 21:10:00,151,Tom
332,Activity 14,2023-01-02 21:24:00,72,Lisa
333,Activity 10,2023-01-02 05:28:00,209,Susan
333,Activity 23,2023-01-02 06:19:00,110,Tom
333,Activity 27,2023-01-02 08:02:00,254,Peter
333,Activity 46,2023-01-02 09:35:00,81,Laura
333,Activity 32,2023-01-02 10:22:00,292,John
333,Activity 6,2023-01-02 10:47:00,56,Lisa
333,Activity 50,2023-01-02 11:40:00,95,Laura
333,Activity 2,2023-01-02 12:47:00,191,Peter
333,Activity 19,2023-01-02 13:47:00,117,Anna
333,Activity 43,2023-01-02 15:37:00,136,Peter
334,Activity 28,2023-01-02 07:48:00,106,Tom
334,Activity 13,2023-01-02 08:20:00,279,Tom
334,Activity 50,2023-01-02 09:04:00,294,Laura
334,Activity 11,2023-01-02 09:31:00,276,Mike
334,Activity 15,2023-01-02 11:06:00,237,Susan
334,Activity 13,2023-01-02 11:39:00,268,Anna
334,Activity 39,2023-01-02 13:21:00,54,Laura
334,Activity 50,2023-01-02 13:25:00,221,Lisa
334,Activity 15,2023-01-02 15:04:00,142,Lisa
334,Activity 36,2023-01-02 16:11:00,280,Susan
335,Activity 4,2023-01-02 18:02:00,285,John
335,Activity 47,2023-01-02 18:25:00,234,Laura
335,Activity 12,2023-01-02 18:51:00,282,Mike
335,Activity 41,2023-01-02 18:56:00,109,Mike
335,Activity 30,2023-01-02 19:31:00,209,Tom
335,Activity 25,2023-01-02 20:30:00,95,John
335,Activity 35,2023-01-02 20:33:00,63,Peter
335,Activity 6,2023-01-02 20:59:00,264,Susan
335,Activity 6,2023-01-02 21:30:00,69,Susan
336,Activity 17,2023-01-03 03:38:00,207,Tom
336,Activity 12,2023-01-03 04:52:00,140,Lisa
336,Activity 49,2023-01-03 06:09:00,162,Lisa
336,Activity 19,2023-01-03 06:19:00,297,Tom
336,Activity 16,2023-01-03 07:33:00,228,Peter
336,Activity 11,2023-01-03 09:03:00,183,John
336,Activity 32,2023-01-03 09:15:00,249,Peter
336,Activity 27,2023-01-03 11:08:00,58,John
336,Activity 24,2023-01-03 11:13:00,92,John
337,Activity 44,2023-01-01 21:47:00,119,Susan
337,Activity 46,2023-01-01 23:36:00,129,Tom
337,Activity 18,2023-01-02 01:29:00,138,Laura
337,Activity 33,2023-01-02 02:47:00,134,Susan
337,Activity 31,2023-01-02 04:19:00,195,Peter
337,Activity 26,2023-01-02 05:36:00,212,Tom
338,Activity 11,2023-01-02 17:54:00,136,John
338,Activity 36,2023-01-02 19:03:00,81,Susan
338,Activity 26,2023-01-02 20:01:00,281,Anna
338,Activity 49,2023-01-02 20:17:00,225,Tom
339,Activity 42,2023-01-02 18:24:00,251,Laura
339,Activity 7,2023-01-02 19:50:00,121,Tom
339,Activity 13,2023-01-02 21:33:00,125,Lisa
339,Activity 48,2023-01-02 22:49:00,76,Mike
340,Activity 36,2023-01-01 21:50:00,86,Mike
340,Activity 12,2023-01-01 22:14:00,73,Mike
340,Activity 37,2023-01-01 23:08:00,134,Tom
340,Activity 5,2023-01-02 00:25:00,53,Tom
340,Activity 6,2023-01-02 02:03:00,291,Peter
340,Activity 42,2023-01-02 03:33:00,241,John
340,Activity 44,2023-01-02 05:03:00,77,Laura
340,Activity 20,2023-01-02 06:31:00,184,Peter
340,Activity 46,2023-01-02 07:55:00,97,Peter
340,Activity 11,2023-01-02 08:43:00,81,Peter
341,Activity 26,2023-01-02 09:32:00,126,Laura
341,Activity 43,2023-01-02 09:55:00,262,Laura
341,Activity 38,2023-01-02 11:42:00,206,Tom
341,Activity 50,2023-01-02 13:35:00,104,Susan
342,Activity 7,2023-01-02 17:23:00,229,Susan
342,Activity 25,2023-01-02 18:46:00,84,Tom
342,Activity 36,2023-01-02 20:45:00,171,John
342,Activity 3,2023-01-02 21:40:00,235,John
343,Activity 20,2023-01-03 01:13:00,296,Anna
343,Activity 39,2023-01-03 01:58:00,65,Laura
343,Activity 3,2023-01-03 02:17:00,202,Tom
343,Activity 8,2023-01-03 03:28:00,99,John
344,Activity 43,2023-01-02 23:05:00,115,Tom
344,Activity 44,2023-01-03 00:41:00,80,Lisa
344,Activity 30,2023-01-03 02:22:00,133,Peter
345,Activity 42,2023-01-01 16:19:00,230,Peter
345,Activity 9,2023-01-01 17:15:00,166,Peter
345,Activity 28,2023-01-01 17:24:00,272,Susan
345,Activity 25,2023-01-01 18:44:00,131,Tom
345,Activity 50,2023-01-01 19:13:00,150,Lisa
345,Activity 38,2023-01-01 21:09:00,198,Susan
345,Activity 8,2023-01-01 22:54:00,225,Peter
345,Activity 21,2023-01-01 23:03:00,103,Mike
346,Activity 31,2023-01-01 21:11:00,270,Mike
346,Activity 25,2023-01-01 22:31:00,247,Lisa
346,Activity 46,2023-01-01 23:54:00,206,Peter
346,Activity 35,2023-01-02 00:52:00,136,Laura
346,Activity 1,2023-01-02 01:46:00,94,Laura
346,Activity 34,2023-01-02 03:05:00,62,Susan
346,Activity 4,2023-01-02 03:50:00,119,Tom
346,Activity 10,2023-01-02 04:20:00,180,Laura
346,Activity 1,2023-01-02 06:01:00,288,Mike
346,Activity 12,2023-01-02 06:20:00,82,Mike
347,Activity 18,2023-01-02 17:50:00,132,Lisa
347,Activity 27,2023-01-02 19:22:00,55,Peter
347,Activity 23,2023-01-02 20:24:00,60,Mike
347,Activity 25,2023-01-02 21:48:00,131,Laura
347,Activity 39,2023-01-02 23:46:00,66,Mike
347,Activity 2,2023-01-03 00:16:00,290,John
347,Activity 10,2023-01-03 02:02:00,182,Tom
347,Activity 32,2023-01-03 02:40:00,54,Peter
348,Activity 23,2023-01-01 17:42:00,171,Peter
348,Activity 10,2023-01-01 18:07:00,293,Tom
348,Activity 1,2023-01-01 20:04:00,120,Tom
348,Activity 21,2023-01-01 20:56:00,101,Anna
348,Activity 29,2023-01-01 21:08:00,135,John
348,Activity 21,2023-01-01 22:34:00,120,Anna
349,Activity 14,2023-01-01 21:29:00,129,John
349,Activity 36,2023-01-01 23:26:00,51,Mike
349,Activity 31,2023-01-01 23:31:00,71,Lisa
349,Activity 22,2023-01-02 00:08:00,131,John
349,Activity 21,2023-01-02 00:31:00,173,Peter
349,Activity 43,2023-01-02 01:02:00,115,Laura
349,Activity 2,2023-01-02 01:31:00,171,John
349,Activity 6,2023-01-02 02:25:00,120,Anna
349,Activity 25,2023-01-02 02:46:00,76,Mike
350,Activity 28,2023-01-02 00:39:00,266,Lisa
350,Activity 35,2023-01-02 02:24:00,286,Tom
350,Activity 38,2023-01-02 02:28:00,213,Anna
350,Activity 18,2023-01-02 03:02:00,188,Susan
350,Activity 33,2023-01-02 04:22:00,120,Tom
351,Activity 47,2023-01-01 08:25:00,209,Tom
351,Activity 48,2023-01-01 08:45:00,270,John
351,Activity 30,2023-01-01 10:12:00,244,John
351,Activity 18,2023-01-01 12:03:00,96,Lisa
352,Activity 32,2023-01-02 05:16:00,63,Lisa
352,Activity 20,2023-01-02 05:56:00,98,Peter
352,Activity 12,2023-01-02 06:22:00,295,John
353,Activity 31,2023-01-03 02:05:00,176,John
353,Activity 17,2023-01-03 03:05:00,214,Tom
353,Activity 15,2023-01-03 04:01:00,68,John
354,Activity 12,2023-01-02 10:28:00,105,Lisa
354,Activity 42,2023-01-02 10:29:00,50,Mike
354,Activity 7,2023-01-02 11:38:00,260,Mike
355,Activity 10,2023-01-03 08:33:00,207,Anna
355,Activity 46,2023-01-03 09:21:00,147,Tom
355,Activity 25,2023-01-03 11:11:00,249,John
355,Activity 47,2023-01-03 11:14:00,137,Lisa
355,Activity 33,2023-01-03 12:00:00,278,Laura
355,Activity 42,2023-01-03 12:45:00,164,Mike
355,Activity 35,2023-01-03 12:46:00,256,Mike
355,Activity 44,2023-01-03 13:34:00,151,Mike
356,Activity 7,2023-01-02 06:55:00,280,John
356,Activity 16,2023-01-02 07:21:00,252,Susan
356,Activity 42,2023-01-02 08:54:00,225,John
356,Activity 35,2023-01-02 10:50:00,201,Lisa
356,Activity 19,2023-01-02 12:09:00,100,Tom
356,Activity 17,2023-01-02 12:50:00,149,Susan
356,Activity 5,2023-01-02 14:21:00,65,Lisa
356,Activity 32,2023-01-02 15:39:00,207,Susan
356,Activity 1,2023-01-02 16:03:00,213,Susan
357,Activity 25,2023-01-02 04:47:00,221,Lisa
357,Activity 32,2023-01-02 06:12:00,269,Mike
357,Activity 38,2023-01-02 07:06:00,84,Anna
358,Activity 25,2023-01-01 10:51:00,135,John
358,Activity 34,2023-01-01 12:33:00,75,Susan
358,Activity 1,2023-01-01 14:10:00,240,Susan
358,Activity 41,2023-01-01 14:12:00,138,John
358,Activity 5,2023-01-01 15:07:00,91,Susan
358,Activity 5,2023-01-01 15:57:00,251,Peter
358,Activity 22,2023-01-01 16:48:00,175,Laura
358,Activity 23,2023-01-01 18:24:00,69,Mike
359,Activity 26,2023-01-03 05:54:00,121,John
359,Activity 30,2023-01-03 06:29:00,145,John
359,Activity 16,2023-01-03 07:24:00,172,Laura
359,Activity 9,2023-01-03 08:22:00,140,Mike
360,Activity 33,2023-01-03 03:10:00,85,Tom
360,Activity 18,2023-01-03 04:27:00,235,Lisa
360,Activity 9,2023-01-03 05:51:00,204,Lisa
360,Activity 47,2023-01-03 06:04:00,114,Anna
360,Activity 15,2023-01-03 06:11:00,180,Laura
361,Activity 31,2023-01-01 23:14:00,151,Mike
361,Activity 21,2023-01-01 23:38:00,81,Lisa
361,Activity 24,2023-01-02 01:11:00,124,John
361,Activity 25,2023-01-02 01:58:00,142,Laura
361,Activity 35,2023-01-02 03:22:00,136,John
361,Activity 22,2023-01-02 05:01:00,116,John
361,Activity 32,2023-01-02 05:32:00,225,Peter
361,Activity 38,2023-01-02 07:28:00,227,Susan
361,Activity 9,2023-01-02 08:30:00,56,Anna
362,Activity 17,2023-01-03 04:37:00,228,Anna
362,Activity 46,2023-01-03 05:39:00,153,John
362,Activity 30,2023-01-03 06:16:00,180,Mike
362,Activity 43,2023-01-03 06:26:00,298,Susan
362,Activity 40,2023-01-03 07:29:00,258,Peter
362,Activity 22,2023-01-03 09:17:00,220,John
363,Activity 44,2023-01-02 20:16:00,285,Mike
363,Activity 3,2023-01-02 21:46:00,159,Tom
363,Activity 10,2023-01-02 22:40:00,55,Lisa
363,Activity 17,2023-01-03 00:27:00,140,Mike
363,Activity 47,2023-01-03 01:59:00,250,Anna
363,Activity 3,2023-01-03 02:20:00,66,Tom
363,Activity 31,2023-01-03 02:24:00,100,Lisa
363,Activity 35,2023-01-03 03:52:00,191,Tom
363,Activity 37,2023-01-03 05:49:00,151,John
363,Activity 26,2023-01-03 06:38:00,265,Susan
364,Activity 35,2023-01-02 19:01:00,91,Tom
364,Activity 22,2023-01-02 19:34:00,146,John
364,Activity 35,2023-01-02 20:29:00,293,Anna
364,Activity 20,2023-01-02 20:35:00,53,Susan
365,Activity 24,2023-01-02 06:25:00,258,Tom
365,Activity 41,2023-01-02 08:23:00,172,Anna
365,Activity 46,2023-01-02 09:33:00,91,Anna
365,Activity 11,2023-01-02 10:02:00,96,Anna
366,Activity 4,2023-01-02 11:22:00,152,Mike
366,Activity 5,2023-01-02 12:50:00,277,Tom
366,Activity 8,2023-01-02 13:38:00,99,Anna
366,Activity 13,2023-01-02 14:34:00,294,Mike
367,Activity 18,2023-01-02 14:14:00,62,Peter
367,Activity 25,2023-01-02 15:27:00,88,Lisa
367,Activity 7,2023-01-02 17:12:00,276,Laura
367,Activity 3,2023-01-02 17:18:00,193,Laura
367,Activity 30,2023-01-02 18:13:00,106,John
367,Activity 13,2023-01-02 20:05:00,83,Peter
367,Activity 5,2023-01-02 20:33:00,294,Peter
367,Activity 30,2023-01-02 22:24:00,233,John
367,Activity 29,2023-01-02 23:52:00,246,Susan
367,Activity 33,2023-01-03 00:23:00,243,Laura
368,Activity 8,2023-01-01 17:36:00,265,Laura
368,Activity 2,2023-01-01 18:38:00,64,Laura
368,Activity 46,2023-01-01 19:52:00,54,John
369,Activity 21,2023-01-02 08:23:00,254,John
369,Activity 10,2023-01-02 09:39:00,213,Laura
369,Activity 36,2023-01-02 09:58:00,293,Mike
369,Activity 7,2023-01-02 11:21:00,245,Tom
369,Activity 42,2023-01-02 13:19:00,185,Mike
369,Activity 50,2023-01-02 14:43:00,193,Laura
369,Activity 37,2023-01-02 14:52:00,298,Anna
370,Activity 28,2023-01-03 01:22:00,177,Lisa
370,Activity 16,2023-01-03 01:58:00,123,Peter
370,Activity 35,2023-01-03 02:47:00,113,Laura
370,Activity 44,2023-01-03 04:41:00,52,Laura
370,Activity 44,2023-01-03 05:22:00,236,Lisa
370,Activity 36,2023-01-03 06:18:00,193,Lisa
370,Activity 46,2023-01-03 08:16:00,241,Laura
370,Activity 46,2023-01-03 08:30:00,100,John
371,Activity 2,2023-01-02 07:54:00,284,John
371,Activity 1,2023-01-02 08:02:00,183,Lisa
371,Activity 10,2023-01-02 08:10:00,239,Peter
371,Activity 7,2023-01-02 08:47:00,242,Mike
372,Activity 35,2023-01-03 08:01:00,125,John
372,Activity 24,2023-01-03 09:23:00,208,Peter
372,Activity 26,2023-01-03 11:00:00,136,Mike
372,Activity 17,2023-01-03 12:58:00,282,Laura
373,Activity 32,2023-01-01 16:01:00,299,Laura
373,Activity 16,2023-01-01 17:50:00,210,John
373,Activity 27,2023-01-01 18:53:00,290,Susan
373,Activity 23,2023-01-01 20:40:00,223,Anna
373,Activity 12,2023-01-01 21:48:00,129,Laura
373,Activity 37,2023-01-01 23:23:00,283,Anna
374,Activity 31,2023-01-01 13:34:00,186,Lisa
374,Activity 43,2023-01-01 15:17:00,199,Anna
374,Activity 8,2023-01-01 16:21:00,98,Lisa
374,Activity 31,2023-01-01 17:44:00,289,John
374,Activity 33,2023-01-01 18:06:00,121,Mike
374,Activity 44,2023-01-01 18:23:00,58,Tom
374,Activity 26,2023-01-01 18:28:00,288,Mike
374,Activity 41,2023-01-01 19:38:00,51,Tom
374,Activity 41,2023-01-01 21:18:00,126,Peter
375,Activity 25,2023-01-01 14:17:00,225,Anna
375,Activity 34,2023-01-01 14:51:00,215,John
375,Activity 47,2023-01-01 16:10:00,159,Lisa
375,Activity 5,2023-01-01 17:26:00,182,Peter
375,Activity 47,2023-01-01 18:12:00,79,Tom
375,Activity 39,2023-01-01 18:35:00,106,John
375,Activity 36,2023-01-01 20:08:00,206,Tom
375,Activity 3,2023-01-01 20:35:00,262,Laura
375,Activity 19,2023-01-01 21:29:00,90,Susan
376,Activity 16,2023-01-03 03:54:00,267,Peter
376,Activity 44,2023-01-03 05:12:00,184,Lisa
376,Activity 28,2023-01-03 06:39:00,105,John
376,Activity 16,2023-01-03 07:37:00,54,Anna
376,Activity 20,2023-01-03 07:42:00,291,Tom
376,Activity 20,2023-01-03 07:59:00,75,Lisa
377,Activity 12,2023-01-02 23:46:00,80,Laura
377,Activity 18,2023-01-03 00:24:00,159,Peter
377,Activity 17,2023-01-03 01:00:00,94,John
377,Activity 19,2023-01-03 02:54:00,153,Tom
377,Activity 24,2023-01-03 04:16:00,67,Laura
377,Activity 30,2023-01-03 04:47:00,123,Laura
377,Activity 30,2023-01-03 05:11:00,154,Susan
377,Activity 33,2023-01-03 06:08:00,120,Laura
377,Activity 34,2023-01-03 07:27:00,52,Anna
378,Activity 11,2023-01-01 16:33:00,158,Lisa
378,Activity 20,2023-01-01 18:23:00,63,Peter
378,Activity 47,2023-01-01 20:21:00,183,Laura
378,Activity 29,2023-01-01 21:13:00,134,Susan
378,Activity 49,2023-01-01 22:25:00,67,Lisa
378,Activity 48,2023-01-01 23:30:00,199,Peter
378,Activity 25,2023-01-02 00:37:00,285,Laura
379,Activity 46,2023-01-01 11:45:00,73,John
379,Activity 18,2023-01-01 12:51:00,182,Susan
379,Activity 33,2023-01-01 14:20:00,121,Laura
379,Activity 16,2023-01-01 15:23:00,145,Tom
379,Activity 31,2023-01-01 16:30:00,71,Laura
379,Activity 7,2023-01-01 17:59:00,96,Lisa
379,Activity 28,2023-01-01 19:34:00,119,Anna
380,Activity 47,2023-01-01 20:49:00,175,Mike
380,Activity 27,2023-01-01 22:27:00,288,Peter
380,Activity 21,2023-01-01 23:51:00,82,Laura
380,Activity 48,2023-01-02 01:24:00,112,Tom
380,Activity 12,2023-01-02 02:26:00,210,Lisa
381,Activity 15,2023-01-03 00:13:00,220,Susan
381,Activity 11,2023-01-03 00:46:00,177,Lisa
381,Activity 30,2023-01-03 02:40:00,113,Tom
381,Activity 20,2023-01-03 03:25:00,57,Peter
381,Activity 2,2023-01-03 05:09:00,106,Tom
381,Activity 35,2023-01-03 06:04:00,81,Mike
381,Activity 27,2023-01-03 07:03:00,249,Mike
381,Activity 6,2023-01-03 08:58:00,109,Tom
381,Activity 46,2023-01-03 10:50:00,187,Anna
381,Activity 1,2023-01-03 12:42:00,178,Susan
382,Activity 50,2023-01-01 18:25:00,89,Tom
382,Activity 49,2023-01-01 19:29:00,125,Mike
382,Activity 24,2023-01-01 19:56:00,86,Susan
383,Activity 33,2023-01-02 08:57:00,192,Anna
383,Activity 45,2023-01-02 10:04:00,130,Peter
383,Activity 6,2023-01-02 11:15:00,138,Peter
383,Activity 20,2023-01-02 12:57:00,242,Mike
383,Activity 1,2023-01-02 14:44:00,104,Susan
384,Activity 8,2023-01-01 08:37:00,100,John
384,Activity 1,2023-01-01 09:37:00,53,Anna
384,Activity 29,2023-01-01 11:31:00,61,Peter
385,Activity 2,2023-01-03 06:50:00,195,Susan
385,Activity 6,2023-01-03 07:49:00,127,Laura
385,Activity 27,2023-01-03 08:50:00,263,Peter
385,Activity 5,2023-01-03 09:57:00,120,Mike
385,Activity 13,2023-01-03 10:14:00,167,Mike
385,Activity 15,2023-01-03 11:52:00,255,Lisa
386,Activity 14,2023-01-02 18:10:00,117,Laura
386,Activity 14,2023-01-02 19:34:00,227,Anna
386,Activity 48,2023-01-02 20:20:00,142,Laura
387,Activity 21,2023-01-02 02:42:00,274,Lisa
387,Activity 10,2023-01-02 03:06:00,99,John
387,Activity 9,2023-01-02 03:33:00,230,Susan
387,Activity 37,2023-01-02 04:00:00,165,Mike
387,Activity 45,2023-01-02 04:25:00,53,Tom
387,Activity 38,2023-01-02 05:26:00,87,Anna
387,Activity 9,2023-01-02 07:22:00,175,Mike
387,Activity 2,2023-01-02 09:21:00,285,Tom
387,Activity 14,2023-01-02 10:55:00,123,Susan
387,Activity 38,2023-01-02 12:08:00,111,Lisa
388,Activity 7,2023-01-01 15:35:00,129,John
388,Activity 35,2023-01-01 17:13:00,53,Susan
388,Activity 27,2023-01-01 18:13:00,156,Anna
388,Activity 9,2023-01-01 18:36:00,165,Mike
388,Activity 9,2023-01-01 20:27:00,92,John
388,Activity 30,2023-01-01 21:45:00,212,Laura
388,Activity 19,2023-01-01 22:23:00,102,Lisa
388,Activity 46,2023-01-01 23:49:00,279,Anna
388,Activity 13,2023-01-02 01:10:00,178,Peter
388,Activity 12,2023-01-02 02:02:00,288,Laura
389,Activity 41,2023-01-02 01:11:00,145,Peter
389,Activity 21,2023-01-02 02:50:00,243,Susan
389,Activity 21,2023-01-02 04:46:00,120,Susan
389,Activity 39,2023-01-02 06:10:00,107,Tom
389,Activity 42,2023-01-02 07:20:00,280,Anna
390,Activity 19,2023-01-01 23:29:00,284,Tom
390,Activity 2,2023-01-02 01:12:00,79,John
390,Activity 15,2023-01-02 02:42:00,90,Mike
390,Activity 18,2023-01-02 03:55:00,72,Laura
390,Activity 5,2023-01-02 04:17:00,77,Tom
391,Activity 15,2023-01-02 02:34:00,99,Susan
391,Activity 8,2023-01-02 03:46:00,300,Lisa
391,Activity 46,2023-01-02 04:34:00,139,Peter
391,Activity 7,2023-01-02 04:36:00,230,Mike
391,Activity 39,2023-01-02 06:28:00,112,Laura
391,Activity 26,2023-01-02 08:16:00,55,Tom
391,Activity 38,2023-01-02 09:31:00,115,Tom
391,Activity 13,2023-01-02 10:52:00,112,Mike
391,Activity 28,2023-01-02 12:43:00,189,Susan
392,Activity 49,2023-01-02 22:10:00,177,Tom
392,Activity 26,2023-01-02 23:53:00,203,Susan
392,Activity 6,2023-01-03 01:08:00,98,Tom
392,Activity 34,2023-01-03 02:06:00,88,Susan
393,Activity 28,2023-01-03 08:01:00,207,Peter
393,Activity 3,2023-01-03 08:07:00,289,Susan
393,Activity 6,2023-01-03 08:12:00,279,Susan
393,Activity 31,2023-01-03 09:40:00,59,Peter
393,Activity 50,2023-01-03 09:52:00,204,John
393,Activity 16,2023-01-03 11:34:00,160,Peter
394,Activity 23,2023-01-02 04:39:00,124,Laura
394,Activity 30,2023-01-02 05:03:00,175,Lisa
394,Activity 25,2023-01-02 05:43:00,170,Anna
395,Activity 4,2023-01-01 14:15:00,168,Peter
395,Activity 39,2023-01-01 15:14:00,176,Laura
395,Activity 33,2023-01-01 15:52:00,97,Mike
395,Activity 6,2023-01-01 17:46:00,135,Peter
395,Activity 16,2023-01-01 18:53:00,269,Lisa
395,Activity 23,2023-01-01 20:09:00,202,Mike
395,Activity 26,2023-01-01 22:02:00,63,Susan
395,Activity 8,2023-01-01 22:45:00,266,Anna
395,Activity 42,2023-01-02 00:04:00,269,Peter
395,Activity 24,2023-01-02 01:18:00,208,Laura
396,Activity 20,2023-01-01 18:44:00,71,John
396,Activity 12,2023-01-01 19:56:00,151,Laura
396,Activity 7,2023-01-01 20:13:00,73,Laura
396,Activity 47,2023-01-01 21:49:00,60,John
396,Activity 47,2023-01-01 22:58:00,155,Peter
396,Activity 35,2023-01-01 23:39:00,298,John
397,Activity 40,2023-01-02 14:16:00,143,Mike
397,Activity 13,2023-01-02 14:59:00,99,Tom
397,Activity 46,2023-01-02 16:08:00,80,Anna
397,Activity 21,2023-01-02 17:41:00,253,Peter
397,Activity 34,2023-01-02 17:55:00,108,Laura
398,Activity 48,2023-01-03 06:01:00,139,Susan
398,Activity 43,2023-01-03 06:03:00,200,Susan
398,Activity 7,2023-01-03 07:30:00,183,Peter
398,Activity 33,2023-01-03 08:20:00,272,Peter
399,Activity 10,2023-01-01 14:46:00,210,Anna
399,Activity 48,2023-01-01 15:45:00,139,Mike
399,Activity 46,2023-01-01 16:33:00,124,John
399,Activity 19,2023-01-01 17:07:00,74,Anna
399,Activity 41,2023-01-01 17:11:00,60,Lisa
400,Activity 18,2023-01-02 00:39:00,88,Susan
400,Activity 37,2023-01-02 01:46:00,234,Peter
400,Activity 38,2023-01-02 02:49:00,275,Anna
401,Activity 34,2023-01-01 08:45:00,268,Anna
401,Activity 35,2023-01-01 09:13:00,79,Lisa
401,Activity 28,2023-01-01 11:07:00,114,Mike
401,Activity 18,2023-01-01 11:55:00,219,John
402,Activity 49,2023-01-02 12:00:00,268,Anna
402,Activity 24,2023-01-02 12:44:00,122,Mike
402,Activity 26,2023-01-02 14:00:00,203,Peter
402,Activity 2,2023-01-02 15:41:00,288,Laura
403,Activity 37,2023-01-02 06:33:00,102,Mike
403,Activity 44,2023-01-02 06:54:00,262,Tom
403,Activity 43,2023-01-02 08:50:00,168,Peter
403,Activity 32,2023-01-02 09:02:00,225,John
403,Activity 37,2023-01-02 09:57:00,67,Mike
403,Activity 34,2023-01-02 10:24:00,165,Laura
403,Activity 32,2023-01-02 11:58:00,54,Laura
403,Activity 20,2023-01-02 12:23:00,151,Mike
403,Activity 31,2023-01-02 13:45:00,141,Tom
404,Activity 4,2023-01-02 05:52:00,299,Mike
404,Activity 50,2023-01-02 06:31:00,100,Susan
404,Activity 40,2023-01-02 07:31:00,113,Anna
404,Activity 23,2023-01-02 08:58:00,213,Anna
404,Activity 22,2023-01-02 10:35:00,111,Mike
405,Activity 38,2023-01-01 13:06:00,66,Lisa
405,Activity 2,2023-01-01 14:35:00,74,John
